,movie_id,nudity,nudity_none,nudity_mild,nudity_moderate,nudity_severe,violence,violence_none,violence_mild,violence_moderate,violence_severe,profanity,profanity_none,profanity_mild,profanity_moderate,profanity_severe,alcohol,alcohol_none,alcohol_mild,alcohol_moderate,alcohol_severe,frightening,frightening_none,frightening_mild,frightening_moderate,frightening_severe
8192,tt1073515,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8193,tt0119147,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8194,tt0113973,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8195,tt0443284,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8196,tt0117669,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8197,tt0070424,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8198,tt0847187,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8199,tt0426508,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8200,tt0073053,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8201,tt0292553,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8202,tt0093183,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8203,tt0372806,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8204,tt0215835,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8205,tt0268312,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8206,tt0416449,Moderate,0,1,1,0,Severe,0,0,1,2,Mild,0,2,0,0,None,2,0,0,0,Moderate,0,0,2,1
8207,tt1024648,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8208,tt1790885,Mild,0,1,0,0,Severe,0,0,0,1,Severe,0,0,0,1,Moderate,0,0,1,0,Severe,0,0,0,1
8209,tt1034303,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8210,tt0332452,Moderate,0,0,1,0,Severe,0,0,0,1,Mild,0,1,0,0,Mild,0,1,0,0,Severe,0,0,0,1
8211,tt0094226,Mild,0,2,0,0,Moderate,0,1,1,0,Severe,0,0,0,2,None,1,0,0,0,Moderate,0,0,1,0
8212,tt0325710,Mild,0,1,0,0,Moderate,0,0,1,0,Mild,0,1,0,0,Moderate,0,0,1,0,Moderate,0,0,1,0
8213,tt0320661,Moderate,0,2,2,1,Severe,0,0,1,2,None,1,0,0,0,Mild,0,2,0,0,Mild,0,2,0,0
8214,tt0914798,None,2,0,0,0,Moderate,0,0,2,0,None,2,0,0,0,Mild,0,2,0,0,Severe,0,0,1,1
8215,tt0485985,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8216,tt0217505,Severe,0,1,0,2,Severe,0,0,0,2,Severe,0,0,0,1,Moderate,0,0,1,0,Be the first to evaluate this category,0,0,0,0
8217,tt0985699,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8218,tt1023114,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8219,tt0349683,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8220,tt0824747,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8221,tt1876277,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8222,tt0112384,None,1,0,0,0,None,1,0,0,0,Mild,0,1,0,0,Mild,0,1,0,0,Moderate,0,0,1,0
8223,tt0119683,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8224,tt0215750,Severe,0,1,0,1,Moderate,0,0,1,0,None,1,0,0,0,None,1,0,0,0,Be the first to evaluate this category,0,0,0,0
8225,tt0408306,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8226,tt0498380,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8227,tt1536048,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8228,tt0097441,None,1,0,0,0,Severe,0,0,0,1,Moderate,0,0,1,0,Mild,0,1,0,0,Severe,0,0,0,1
8229,tt0120794,Mild,0,2,0,0,Severe,0,0,1,1,None,2,0,0,0,Mild,0,2,0,0,Severe,0,0,1,1
8230,tt0299977,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8231,tt0388980,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8232,tt0343737,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8233,tt0870111,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8234,tt1521197,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8235,tt0116743,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8236,tt0092965,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8237,tt0349825,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8238,tt0418689,Be the first to evaluate this category,0,0,0,0,Severe,0,0,0,1,Severe,0,0,0,1,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8239,tt0087553,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8240,tt0102138,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8241,tt1028576,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8242,tt1186830,Severe,0,0,0,1,Severe,0,0,0,1,None,1,0,0,0,None,1,0,0,0,Moderate,0,0,1,0
8243,tt0118607,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8244,tt0433383,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8245,tt0475276,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8246,tt1389127,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8247,tt0460989,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8248,tt0146309,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8249,tt0267626,Mild,0,1,0,0,Mild,0,1,0,0,Mild,0,1,0,0,Mild,0,1,0,0,Moderate,0,0,1,0
8250,tt0329575,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8251,tt0454824,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8252,tt0308055,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
8253,tt0446013,Moderate,0,0,1,0,Severe,0,0,0,1,Mild,0,1,0,0,None,1,0,0,0,Moderate,0,0,1,0
8254,tt0115988,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
